empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Bonafide,Tienda Holística / Sahumerios,"J 4600, Cnel. Puch 497, Y4600EHA San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,http://www.bonafide.com.ar/,https://maps.google.com/?cid=8424971540950445932,4.2,258,,lunes: 7:00–24:00; martes: 7:00–24:00; miércoles: 7:00–24:00; jueves: 7:00–24:00; viernes: 7:00–24:00; sábado: 8:30–24:00; domingo: 8:30–23:00,@bonafide,,,6,,Google Places API,2026-05-29
Florería la Orquídea,Tienda Holística / Sahumerios,"Sarmiento 443, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 422-3304,http://www.laorquideajujuy.com/,https://maps.google.com/?cid=6195112354418298155,4,71,,lunes: 9:30–21:30; martes: 9:30–21:30; miércoles: 9:30–21:30; jueves: 9:30–21:30; viernes: 9:30–21:30; sábado: 9:30–21:30; domingo: 9:30–21:30,@floreralaorqudea,,03884223304,8,,Google Places API,2026-05-29
Arancia,Tienda Holística / Sahumerios,"Prof. Pablo Arroyo, Y4604 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 519-8687,,https://maps.google.com/?cid=8314803858210359879,4.5,194,2,lunes: 12:00–21:00; martes: 12:00–21:00; miércoles: 12:00–21:00; jueves: 12:00–21:00; viernes: 12:00–21:00; sábado: 12:00–21:00; domingo: 12:00–21:00,@arancia,,03885198687,6,,Google Places API,2026-05-29
De Dios Panadería,Tienda Holística / Sahumerios,"Tte. Tuco 488, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,,https://maps.google.com/?cid=298154728053492930,4.7,225,2,"lunes: Cerrado; martes: 7:30–13:30, 16:45–20:00; miércoles: 7:30–13:30, 16:45–20:00; jueves: 7:30–13:30, 16:45–20:00; viernes: 7:30–13:30, 16:45–20:00; sábado: 7:30–13:30, 16:45–20:00; domingo: 7:30–13:30, 16:45–20:00",@dediospanadera,,,4,,Google Places API,2026-05-29
"Kaizen, Café de especialidad",Tienda Holística / Sahumerios,"Cnel. Puch 447, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,,https://maps.google.com/?cid=4047678378690153858,4.5,119,,lunes: 7:30–21:00; martes: 7:30–21:00; miércoles: 7:30–21:00; jueves: 7:30–21:00; viernes: 7:30–21:00; sábado: 7:30–21:00; domingo: 17:00–21:00,@kaizencafdeespeciali,,,4,,Google Places API,2026-05-29
Bonafide,Tienda Holística / Sahumerios,"Gral. Belgrano 991, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 423-2802,https://www.instagram.com/bonafidejujuy/,https://maps.google.com/?cid=14727910064753117771,4.3,2250,2,lunes: 7:30–22:00; martes: 7:30–22:00; miércoles: 7:30–22:00; jueves: 7:30–22:00; viernes: 7:30–22:00; sábado: 7:30–22:00; domingo: Cerrado,@bonafide,,03884232802,8,,Google Places API,2026-05-29
Masa Madre - cafeteria y pastelería,Tienda Holística / Sahumerios,"Salta 684, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,,https://maps.google.com/?cid=2956764572707035876,4.6,70,,lunes: 8:00–23:00; martes: 8:00–23:00; miércoles: 8:00–23:00; jueves: 8:00–23:00; viernes: 8:00–23:00; sábado: 8:00–23:00; domingo: Cerrado,@masamadrecafeteriayp,,,4,,Google Places API,2026-05-29
Avicola 25 de Mayo,Tienda Holística / Sahumerios,"Humberto Elias salum, Ing. Ernesto L. Cattólica y, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,,https://maps.google.com/?cid=13837682530558531941,5,6,,"lunes: 9:00–14:00, 18:30–22:00; martes: 9:00–14:00, 18:30–22:00; miércoles: 9:00–14:00, 18:30–22:00; jueves: 9:00–14:00, 18:30–22:00; viernes: 9:00–14:00, 18:30–22:00; sábado: 10:00–14:00; domingo: 10:00–14:00",@avicola25demayo,,,3,,Google Places API,2026-05-29
FLORERIA PRIMAVERA,Tienda Holística / Sahumerios,"Gral. Belgrano 279, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 423-6707,https://www.floreriaprimavera.com.ar/,https://maps.google.com/?cid=15611939262126040073,4.4,20,,"lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: 8:00–13:00, 16:00–23:00; domingo: 8:00–16:00, 19:00–24:00",@floreriaprimavera,,03884236707,8,,Google Places API,2026-05-29
Natica Cosmética Natural,Tienda Holística / Sahumerios,"Av. Hipólito Yrigoyen 1126, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,,https://maps.google.com/?cid=3170710915480452935,4,3,,"lunes: 9:00–15:00, 17:00–20:00; martes: 9:00–15:00, 17:00–20:00; miércoles: 9:00–15:00, 17:00–20:00; jueves: 9:00–15:00, 17:00–20:00; viernes: 9:00–14:30, 17:00–20:00; sábado: 9:00–13:30; domingo: Cerrado",@naticacosmticanatura,,,3,,Google Places API,2026-05-29
Organica cosmetica Natural,Tienda Holística / Sahumerios,"Luis Burela esquina Av. vespucio torre 6 dpto 3 pb, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 587-0197,,https://maps.google.com/?cid=6868394800380821411,,,,lunes: 9:30–21:30; martes: 9:30–21:30; miércoles: 9:00–21:00; jueves: 9:00–21:30; viernes: 9:00–21:45; sábado: 10:00–21:00; domingo: 18:00–21:00,@organicacosmeticanat,,03885870197,3,,Google Places API,2026-05-29
Yoyo Centro de Bienestar Pilates y Yoga,Tienda Holística / Sahumerios,"Tte. Fernández 76, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 404-6880,,https://maps.google.com/?cid=2659947836251908754,5,1,,lunes: 9:00–22:00; martes: 9:00–22:00; miércoles: 9:00–22:00; jueves: 9:00–22:00; viernes: 9:00–22:00; sábado: 9:00–22:00; domingo: Cerrado,@yoyocentrodebienesta,,03884046880,5,,Google Places API,2026-05-29
MONT,Tienda Holística / Sahumerios,"Gral. Alvear 481, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 477-8880,https://montfitstore.com.ar/,https://maps.google.com/?cid=13070736546273454814,4,1,,"lunes: 9:00–13:00, 17:00–21:00; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–13:00, 17:00–21:00; domingo: Cerrado",@mont,,03884778880,7,,Google Places API,2026-05-29
Espacio Libertad,Tienda Holística / Sahumerios,"Libertad 1149, Y4600EZW San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,,https://maps.google.com/?cid=2517008649094674367,,,,,@espaciolibertad,,,1,,Google Places API,2026-05-29
PRANAM Espacio para Ser,Tienda Holística / Sahumerios,"https://maps.app.goo.gl/9KPskQkMoxq73vqW6?g_st=iw, Y4604FZC San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 521-7654,,https://maps.google.com/?cid=15489507861309242752,5,20,,lunes: 9:00–20:00; martes: 9:00–20:00; miércoles: 9:00–20:00; jueves: 9:00–20:00; viernes: 9:00–20:00; sábado: Cerrado; domingo: Cerrado,@pranamespacioparaser,,03885217654,6,,Google Places API,2026-05-29
Akasha,Tienda Holística / Sahumerios,"Francisco Cabello y Mesa 1007, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 15-476-0600,,https://maps.google.com/?cid=11865257192879011288,5,4,,lunes: 8:00–21:00; martes: 8:00–21:00; miércoles: 8:00–21:00; jueves: 8:00–21:00; viernes: 8:00–21:00; sábado: Cerrado; domingo: Cerrado,@akasha,,0388154760600,5,,Google Places API,2026-05-29
Ayni - Ashtanga Yoga Mysore Jujuy,Tienda Holística / Sahumerios,"Madre Tierra, Gral. Belgrano 619 Planta Alta, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 573-6708,,https://maps.google.com/?cid=7704243840724015548,5,8,,"lunes: 8:30–10:00, 19:00–21:00; martes: 14:30–16:00, 19:00–21:00; miércoles: 8:30–10:00, 19:00–21:00; jueves: 14:30–16:00, 19:00–21:00; viernes: 8:30–10:00; sábado: Cerrado; domingo: Cerrado",@ayniashtangayogamyso,,03885736708,5,,Google Places API,2026-05-29
Premanandi Yoga y Terapias Holísticas,Tienda Holística / Sahumerios,"Cnel. Arias 1142, Y4600EUX San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,https://instagram.com/premanandijujuy?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=12802834296392126843,5,1,,lunes: 8:30–10:00; martes: 9:00–10:30; miércoles: 8:30–10:00; jueves: 9:00–10:30; viernes: 18:00–19:30; sábado: Cerrado; domingo: Cerrado,@premanandiyogayterap,,,5,,Google Places API,2026-05-29
SANGHA Yoga y Terapias Holisticas,Tienda Holística / Sahumerios,"El Quitupi 464, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,,https://maps.google.com/?cid=13428736608622494154,5,1,,"lunes: 8:00–11:00, 15:00–20:00; martes: 8:00–11:00, 15:00–20:00; miércoles: 8:00–11:00, 15:00–20:00; jueves: 8:00–11:00, 15:00–20:00; viernes: 15:00–16:30; sábado: Cerrado; domingo: Cerrado",@sanghayogayterapiash,,,3,,Google Places API,2026-05-29
Casa Nieva,Tienda Holística / Sahumerios,"Libertad 556, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,https://www.instagram.com/casanieva_,https://maps.google.com/?cid=6977614664739648421,5,7,,"lunes: Cerrado; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–13:00, 17:00–21:00; domingo: Cerrado",@casanieva,,,5,,Google Places API,2026-05-29
Refans,Tienda Holística / Sahumerios,"Entre 19 de abril, Gral. Lavalle y, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,,https://maps.google.com/?cid=3586180202697349786,5,1,,"lunes: 9:00–14:00, 17:30–22:00; martes: 9:00–14:00, 17:30–22:00; miércoles: 9:00–14:00, 17:30–22:00; jueves: 9:00–14:00, 17:00–22:00; viernes: 9:00–14:00, 17:30–22:00; sábado: 9:00–14:00, 17:30–22:00; domingo: Cerrado",@refans,,,3,,Google Places API,2026-05-29
"Sincronía, Estudio de Yoga y Movimiento",Tienda Holística / Sahumerios,"Cmte. de la Corte, Y4607 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,https://www.facebook.com/SincroniaYogayMovimiento,https://maps.google.com/?cid=6044287485689265160,4.6,14,,lunes: 9:00–21:00; martes: 9:00–21:00; miércoles: 9:00–21:00; jueves: 9:00–21:00; viernes: 9:00–21:00; sábado: 9:00–21:00; domingo: Cerrado,@sincronaestudiodeyog,,,5,,Google Places API,2026-05-29
Sangha,Tienda Holística / Sahumerios,"El Quitupi 456, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,,,https://maps.google.com/?cid=17907904929064387325,,,,,@sangha,,,1,,Google Places API,2026-05-29
Studio Prana Yoga,Tienda Holística / Sahumerios,"Y4616 San Pablo de Reyes, Jujuy, Argentina",San Pablo de Reyes,Jujuy,0388 448-7853,,https://maps.google.com/?cid=11891167272937703417,5,3,,"lunes: 15:00–17:00; martes: 9:00–10:30, 15:00–16:30; miércoles: 15:00–17:00; jueves: 9:00–10:30, 15:00–16:30; viernes: Cerrado; sábado: Cerrado; domingo: Cerrado",@studiopranayoga,,03884487853,5,,Google Places API,2026-05-29
MAX DEPORTES,Tienda Holística / Sahumerios,"Gral. Necochea 211, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 409-7732,http://www.maxdeportes.com.ar/,https://maps.google.com/?cid=9670602209982994677,4.4,206,,"lunes: 9:00–13:00, 17:00–21:00; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–13:00, 18:00–21:00; domingo: Cerrado",@maxdeportes,,03884097732,8,,Google Places API,2026-05-29
Kosiuko Jujuy,Tienda Holística / Sahumerios,"ABI, Gral. Belgrano 563, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 422-2687,,https://maps.google.com/?cid=3071883651192819816,4.8,6,,lunes: 10:00–22:00; martes: 10:00–22:00; miércoles: 10:00–22:00; jueves: 10:00–22:00; viernes: 10:00–22:00; sábado: 10:00–22:00; domingo: 10:00–22:00,@kosiukojujuy,,03884222687,5,,Google Places API,2026-05-29
Tiendas Balbi Jujuy,Tienda Holística / Sahumerios,"Gral. Belgrano 870, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 422-8552,,https://maps.google.com/?cid=13239515287249463627,4,1721,,lunes: 9:00–21:00; martes: 9:00–21:00; miércoles: 9:00–21:00; jueves: 9:00–21:00; viernes: 9:00–21:00; sábado: 9:00–21:00; domingo: Cerrado,@tiendasbalbijujuy,,03884228552,6,,Google Places API,2026-05-29
SURYA yoga & gym,Tienda Holística / Sahumerios,"Gral. Alvear 712, Y4600AJH San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 15-500-8181,,https://maps.google.com/?cid=1842303155181755800,4.5,36,,"lunes: 8:00–9:30, 14:00–17:00, 20:00–22:00; martes: 8:00–9:30, 14:00–16:00, 20:00–22:00; miércoles: 8:00–9:30, 14:00–17:00, 20:00–22:00; jueves: 8:00–9:30, 14:00–16:00, 20:00–22:00; viernes: 8:00–9:30, 14:00–16:00, 20:00–22:00; sábado: Cerrado; domingo: Cerrado",@suryayogagym,,0388155008181,6,,Google Places API,2026-05-29
Sorpresa - Casa de los chinos,Tienda Holística / Sahumerios,"Gral. San Martín 639, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 448-4976,,https://maps.google.com/?cid=1200082501046013760,3.7,629,,lunes: 9:00–13:40; martes: 9:00–13:15; miércoles: 9:00–13:15; jueves: 9:00–13:15; viernes: 9:00–13:15; sábado: 9:00–23:30; domingo: 9:00–23:30,@sorpresacasadeloschi,,03884484976,4,,Google Places API,2026-05-29
Artística Linda Aventura,Tienda Holística / Sahumerios,"El Pensamiento 930, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 574-1815,https://lindaaventura.com.ar/,https://maps.google.com/?cid=15103372146048347952,3.8,4,,"lunes: 10:00–12:00, 16:00–20:00; martes: 10:00–12:00, 16:00–20:00; miércoles: 10:00–12:00, 16:00–20:00; jueves: 10:00–12:00, 16:00–20:00; viernes: 10:00–12:00, 16:00–20:00; sábado: 9:00–12:00, 16:00–20:00; domingo: Cerrado",@artsticalindaaventur,,03885741815,5,,Google Places API,2026-05-29
Positivas,Tienda Holística / Sahumerios,"Gral. Necochea 43 Local 19, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 422-2957,,https://maps.google.com/?cid=5434848039590619277,4.1,17,,"lunes: 8:00–14:00, 17:00–21:30; martes: 8:00–14:00, 17:00–21:30; miércoles: 8:00–14:00, 17:00–21:30; jueves: 8:00–14:00, 17:00–21:30; viernes: 8:00–14:00, 17:00–21:30; sábado: 8:00–14:00, 17:00–21:30; domingo: Cerrado",@positivas,,03884222957,5,,Google Places API,2026-05-29
Escencias de los Artesanos Victoria arte y tradición,Tienda Holística / Sahumerios,"C. Sarmiento 917, Y4603 El Carmen, Jujuy, Argentina",El Carmen,Jujuy,0388 572-3303,https://www.facebook.com/escenciasvictoria/,https://maps.google.com/?cid=1417912244334280096,5,1,,lunes: 10:00–21:45; martes: 10:00–21:45; miércoles: 10:00–21:45; jueves: 10:00–21:45; viernes: 10:00–21:45; sábado: 10:00–21:45; domingo: 16:00–19:45,@escenciasdelosartesa,,03885723303,7,,Google Places API,2026-05-29
La Casa del Aroma-C&C Multimarcas,Tienda Holística / Sahumerios,"Juan Bautista Alberdi 160 B Centro, Y4500 San Pedro de Jujuy, Jujuy, Argentina",San Pedro de Jujuy,Jujuy,03888 46-8626,,https://maps.google.com/?cid=9716508073656070531,5,11,,"lunes: 9:00–13:00, 17:00–21:00; martes: 9:00–13:00, 17:00–22:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 10:00–13:00, 17:00–21:00; domingo: Cerrado",@lacasadelaromaccmult,,03888468626,5,,Google Places API,2026-05-29
Perfumeria L'essence,Tienda Holística / Sahumerios,"ABI, Gral. Belgrano 563, Y4600 San Salvador de Jujuy, Jujuy, Argentina",San Salvador de Jujuy,Jujuy,0388 423-1441,,https://maps.google.com/?cid=5683804144636693345,2.9,10,,"lunes: 9:00–13:15, 17:00–22:00; martes: 9:00–13:15, 17:00–22:00; miércoles: 9:00–13:15, 17:00–22:00; jueves: 9:00–13:15, 17:00–22:00; viernes: 9:00–13:15, 17:00–22:00; sábado: 9:00–22:00; domingo: Cerrado",@perfumerialessence,,03884231441,3,,Google Places API,2026-05-29
VELAS Y SAHUMERIOS TUCUMAN,Tienda Holística / Sahumerios,"Pje. Tuyúti 1763, T4000 San Miguel de Tucumán, Tucumán, Argentina",San Miguel de Tucumán,Tucumán,0381 436-1341,http://www.velastucuman.com.ar/,https://maps.google.com/?cid=284941031438328475,4.9,28,,"lunes: 8:00–13:00, 14:00–18:30; martes: 8:00–13:00, 14:00–18:30; miércoles: 8:00–13:00, 14:00–18:30; jueves: 8:00–13:00, 14:00–18:30; viernes: 8:00–13:00, 14:00–18:30; sábado: 8:00–12:30; domingo: Cerrado",@velasysahumeriostucu,,03814361341,8,,Google Places API,2026-05-29
Santería Ghimel,Tienda Holística / Sahumerios,"Centro, La Florida 355, A4400 Salta, Argentina",Salta,Salta,,,https://maps.google.com/?cid=17234783819647486344,4.7,10,,lunes: 9:00–20:50; martes: 9:00–20:50; miércoles: 9:00–20:50; jueves: 9:00–20:50; viernes: 9:00–20:50; sábado: 9:00–20:50; domingo: Cerrado,@santeraghimel,,,3,,Google Places API,2026-05-29
Rincón del Aroma - Salta,Tienda Holística / Sahumerios,"Av. San Martín 605, A4400 Salta, Argentina",Salta,Salta,0387 223-3681,,https://maps.google.com/?cid=9790505120223804424,5,5,,lunes: 9:00–21:00; martes: 9:00–21:00; miércoles: 9:00–21:00; jueves: 9:00–21:00; viernes: 9:00–21:00; sábado: 9:30–13:30; domingo: Cerrado,@rincndelaromasalta,,03872233681,5,,Google Places API,2026-05-29
Angelu's,Tienda Holística / Sahumerios,"Galería Augusto, Balcarce 39 Local 10, A4400 Salta, Argentina",Salta,Salta,0387 422-4721,,https://maps.google.com/?cid=17258148243748377180,4.8,6,,,@angelus,,03874224721,5,,Google Places API,2026-05-29
Jisira,Tienda Holística / Sahumerios,"Alberdi 323 Local 1, A4400 Salta, Argentina",Salta,Salta,0387 452-5618,,https://maps.google.com/?cid=14572757290337209847,4.7,31,,lunes: 9:00–21:00; martes: 9:00–21:00; miércoles: 9:00–21:00; jueves: 9:00–21:00; viernes: 9:00–21:00; sábado: 9:00–21:00; domingo: Cerrado,@jisira,,03874525618,6,,Google Places API,2026-05-29
FRAGANCIAS LA LINDA,Tienda Holística / Sahumerios,"Catamarca 446, A4400 Salta, Argentina",Salta,Salta,0387 422-1416,https://fraganciaslalinda.com.ar/,https://maps.google.com/?cid=8826780574725116077,4.5,166,,"lunes: 10:00–13:00, 18:00–21:30; martes: 10:00–13:00, 18:00–21:30; miércoles: 10:00–13:00, 18:00–21:30; jueves: 10:00–13:00, 18:00–21:30; viernes: 10:00–13:00, 18:00–21:30; sábado: 10:00–13:00, 18:00–21:30; domingo: Cerrado",@fraganciaslalinda,,03874221416,8,,Google Places API,2026-05-29
Tres Soles - Tienda Mística,Tienda Holística / Sahumerios,"Talavera 50 Depto 307, A4400 Salta, Argentina",Salta,Salta,0387 527-5276,https://tressolessalta.com.ar/,https://maps.google.com/?cid=17476004132004572656,4.8,5,,lunes: 9:00–21:00; martes: 9:00–21:00; miércoles: 9:00–21:00; jueves: 9:00–21:00; viernes: 9:00–21:00; sábado: 9:00–13:00; domingo: Cerrado,@tressolestiendamstic,,03875275276,7,,Google Places API,2026-05-29
Artemisa,Tienda Holística / Sahumerios,"4400, A4400 Salta, Argentina",Salta,Salta,0387 500-1840,https://www.instagram.com/invites/contact/?i=inevndiyezev&utm_content=q55vedx,https://maps.google.com/?cid=15691178727940883727,5,1,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Cerrado; domingo: Cerrado,@artemisa,,03875001840,7,,Google Places API,2026-05-29
Nova Smoke Tienda Exoterica Holistica,Tienda Holística / Sahumerios,"Buenos Aires 46, A4400 Salta, Argentina",Salta,Salta,03873 68-5716,https://www.instagram.com/nova.smoke.ok/profilecard/?igsh=M2lvNmJ0ZG51MmZt,https://maps.google.com/?cid=7807264066434804463,5,11,,"lunes: 9:30–13:30, 17:30–21:30; martes: 9:30–13:30, 17:30–21:30; miércoles: 9:30–13:30, 17:30–21:30; jueves: 9:30–13:30, 17:30–21:30; viernes: 9:30–13:30, 17:30–21:30; sábado: 10:00–13:00, 17:00–21:00; domingo: Cerrado",@novasmoketiendaexote,,03873685716,7,,Google Places API,2026-05-29
