empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Aromas del Neuquen,Bienestar / Terapias,"Colonia San jose, Q8320 Senillosa, Neuquén, Argentina",Senillosa,Neuquén,0299 15-476-2200,http://www.aromasdelneuquen.com.ar/,https://maps.google.com/?cid=15644581277781570479,5,11,,,@aromasdelneuquen,,0299154762200,7,,Google Places API,2026-05-29
Aromas y Esencias S.A.,Bienestar / Terapias,"Entre Ríos 1943, B1868 Piñeyro, Provincia de Buenos Aires, Argentina",Piñeyro,Provincia de Buenos Aires,011 6147-3006,http://instagram.com/aromasyesenciasa,https://maps.google.com/?cid=13613975766388430858,4.3,290,,,@aromasyesenciassa,,01161473006,8,,Google Places API,2026-05-29
Home Deco GN,Bienestar / Terapias,"Serrano 395, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 3375-4669,https://www.instagram.com/homedecogn/,https://maps.google.com/?cid=1179729098243837853,5,13,,lunes: 11:00–18:00; martes: 11:00–18:00; miércoles: 11:00–18:00; jueves: 11:00–18:00; viernes: 11:30–18:00; sábado: 11:00–16:30; domingo: Cerrado,@homedecogn,,01133754669,7,,Google Places API,2026-05-29
Distribuidora Sandra Marzzan,Bienestar / Terapias,"Joaquín V. González 1546, C1406 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4049-5749,https://aromassandramarzzancaba.mitiendanube.com/,https://maps.google.com/?cid=3297613745392551607,5,3,,,@distribuidorasandram,,01140495749,7,,Google Places API,2026-05-29
Just - Consultora independiente Marina,Bienestar / Terapias,"Golf Club Hurlingham 2815, B1669 Del Viso, Provincia de Buenos Aires, Argentina",Del Viso,Provincia de Buenos Aires,011 6568-6826,https://www.instagram.com/linn.swissjust/,https://maps.google.com/?cid=17753094048528058402,5,3,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–18:00; domingo: 9:00–18:00,@justconsultoraindepe,,01165686826,7,,Google Places API,2026-05-29
D' Alitane Esencial,Bienestar / Terapias,"Av. Crámer 3715, C1429AJQ Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4701-0478,http://www.dalitane.com/,https://maps.google.com/?cid=17203281456963886338,4.8,18,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: Cerrado; domingo: Cerrado,@dalitaneesencial,,01147010478,7,,Google Places API,2026-05-29
Sahumar,Bienestar / Terapias,"Bonpland 1197, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-2396-2872,https://sahumar.com/,https://maps.google.com/?cid=6983654250273368627,4.9,380,,lunes: 11:00–20:00; martes: 11:00–20:00; miércoles: 11:00–20:00; jueves: 11:00–20:00; viernes: 11:00–20:00; sábado: 14:00–20:00; domingo: Cerrado,@sahumar,,0111523962872,8,,Google Places API,2026-05-29
"Sheikka, Aromaterapia & Beauty",Bienestar / Terapias,"José M. Estrada 111, B1706APC Haedo, Provincia de Buenos Aires, Argentina",Haedo,Provincia de Buenos Aires,011 15-5825-4033,,https://maps.google.com/?cid=14566981377015607791,5,2,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–17:00; domingo: Cerrado,@sheikkaaromaterapiab,,0111558254033,5,,Google Places API,2026-05-29
Nati Rodriguez Directora y Consultora Independiente Swissjust,Bienestar / Terapias,"Antártida Argentina 759, B1609DFC Boulogne, Provincia de Buenos Aires, Argentina",Boulogne,Provincia de Buenos Aires,011 5484-4950,https://www.justargentina.com/natirodriguez/offer/list,https://maps.google.com/?cid=15765478528818938589,5,4,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Abierto 24 horas,@natirodriguezdirecto,,01154844950,7,,Google Places API,2026-05-29
IATENA Instituto Argentino de Terapias Naturales,Bienestar / Terapias,"Solo virtual, Rodríguez Peña 582, C1022 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2376-4898,http://www.iatena.com/,https://maps.google.com/?cid=16018073933810746891,4.6,26,,,@iatenainstitutoargen,,01123764898,8,,Google Places API,2026-05-29
Floresencial,Bienestar / Terapias,"Av. Pueyrredón 860 8 A, C1032 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4962-5265,http://www.floresencial.com/,https://maps.google.com/?cid=2078365063286484886,4.8,76,,lunes: 10:00–14:00; martes: 10:00–14:00; miércoles: 10:00–14:00; jueves: 10:00–14:00; viernes: 10:00–14:00; sábado: Cerrado; domingo: Cerrado,@floresencial,,01149625265,8,,Google Places API,2026-05-29
Escuela Argentina de Terapias Complementarias,Bienestar / Terapias,"San Juan 813, M5500 Mendoza, Argentina",,Mendoza,0261 682-8334,http://www.eadtc.com/,https://maps.google.com/?cid=4708023535905504870,4.9,22,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:00–20:00; domingo: Cerrado,@escuelaargentinadete,,02616828334,8,,Google Places API,2026-05-29
Cursos Aromaterapia,Bienestar / Terapias,"ABM, Av. Adolfo Alsina 1325, B1828 Lomas de Zamora, Provincia de Buenos Aires, Argentina",Lomas de Zamora,Provincia de Buenos Aires,,,https://maps.google.com/?cid=11048741725014860335,,,,,@cursosaromaterapia,,,1,,Google Places API,2026-05-29
Vasana S.A.,Bienestar / Terapias,"ACE, Talcahuano 279, B1603 Villa Martelli, Provincia de Buenos Aires, Argentina",Villa Martelli,Provincia de Buenos Aires,011 5296-3600,https://www.vasana.com.ar/,https://maps.google.com/?cid=3534419488150693683,4.7,50,,lunes: 9:00–12:30; martes: 9:00–12:30; miércoles: 9:00–12:30; jueves: 9:00–12:30; viernes: 9:00–12:30; sábado: Cerrado; domingo: Cerrado,@vasanasa,,01152963600,8,,Google Places API,2026-05-29
Sahumerios - Aromaterapia - Art. de limpieza LEÓN,Bienestar / Terapias,"José María Moreno 158, B1824 Lanús, Provincia de Buenos Aires, Argentina",Lanús,Provincia de Buenos Aires,011 6978-1606,https://www.instagram.com/aromaterapialeon/,https://maps.google.com/?cid=11260002014285949132,3,2,,"lunes: 8:30–13:00, 15:00–19:00; martes: 8:30–13:00, 15:30–19:00; miércoles: 8:30–13:00, 15:00–19:00; jueves: 8:30–13:00, 15:00–19:00; viernes: 8:30–13:00, 15:00–19:00; sábado: 8:30–13:00; domingo: Cerrado",@sahumeriosaromaterap,,01169781606,5,,Google Places API,2026-05-29
Biogreen Sierra de la Ventana,Bienestar / Terapias,"Av. Belgrano 44, B8168 Sierra de la Ventana, Provincia de Buenos Aires, Argentina",Sierra de la Ventana,Provincia de Buenos Aires,0291 460-2414,,https://maps.google.com/?cid=940609266866704079,4.8,4,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: 9:00–12:00; domingo: Cerrado,@biogreensierradelave,,02914602414,5,,Google Places API,2026-05-29
Londner´s,Bienestar / Terapias,"Riobamba 118, C1025 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 3987-3333,https://www.londner.com/,https://maps.google.com/?cid=9959626961471812778,4.7,69,,lunes: 9:00–14:00; martes: 9:00–14:00; miércoles: 9:00–14:00; jueves: 9:00–14:00; viernes: 9:00–14:00; sábado: Cerrado; domingo: Cerrado,@londners,,01139873333,8,,Google Places API,2026-05-29
Flores de bach Merlo,Bienestar / Terapias,"Avenida Argentina 849, B1722 Merlo, Provincia de Buenos Aires, Argentina",Merlo,Provincia de Buenos Aires,011 3688-1007,,https://maps.google.com/?cid=15547519063136034714,5,1,,lunes: 9:00–20:00; martes: 9:00–20:00; miércoles: 9:00–20:00; jueves: 9:00–20:00; viernes: 14:00–20:00; sábado: 13:00–18:00; domingo: Cerrado,@floresdebachmerlo,,01136881007,5,,Google Places API,2026-05-29
SAHUMERIOS18,Bienestar / Terapias,"Puerto de Frutos, Los Sauces 18, B1648 Tigre, Provincia de Buenos Aires, Argentina",Tigre,Provincia de Buenos Aires,011 5063-4616,,https://maps.google.com/?cid=14172717212287848199,5,1,,lunes: Cerrado; martes: Cerrado; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–19:00; domingo: 10:00–19:00,@sahumerios18,,01150634616,5,,Google Places API,2026-05-29
Instituto Mexicano de Aromaterapia S.C,Bienestar / Terapias,"Sillón de Mendoza 82, Toriello Guerra, Tlalpan, 14050 Ciudad de México, CDMX, México",Ciudad de México,Ciudad de México,55 5665 8526,http://institutodearomaterapia.com.mx/,https://maps.google.com/?cid=9045085331595043774,5,4,,,@institutomexicanodea,,5556658526,7,,Google Places API,2026-05-29
Aceites para masajes Clau,Bienestar / Terapias,"Dr. Rodolfo Monte 1906, B1708 Morón, Provincia de Buenos Aires, Argentina",Morón,Provincia de Buenos Aires,011 3690-1030,https://pency.app/aceitesparamasajesclau,https://maps.google.com/?cid=16695469351869140148,3,1,,,@aceitesparamasajescl,,01136901030,5,,Google Places API,2026-05-29
Alternatyva Centro Holístico,Bienestar / Terapias,"Necochea 1881, B1704 Ramos Mejía, Provincia de Buenos Aires, Argentina",Ramos Mejía,Provincia de Buenos Aires,011 15-6002-3842,,https://maps.google.com/?cid=10597442617843195881,4.9,17,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–15:00; domingo: Cerrado,@alternatyvacentrohol,,0111560023842,5,,Google Places API,2026-05-29
DOF Aromatizantes,Bienestar / Terapias,"Av. de los Constituyentes 3113, C1427 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2368-0957,http://www.dof-aromatizantes.com.ar/,https://maps.google.com/?cid=5282976970670831045,4.9,76,,lunes: 10:00–17:00; martes: 10:00–17:00; miércoles: 10:00–17:00; jueves: 10:00–17:00; viernes: 10:00–17:00; sábado: Cerrado; domingo: Cerrado,@dofaromatizantes,,01123680957,8,,Google Places API,2026-05-29
"Terapia Floral Bach, Flores de Bach",Bienestar / Terapias,"Gral. Manuel Belgrano 4982, B1678 Caseros, Provincia de Buenos Aires, Argentina",Caseros,Provincia de Buenos Aires,011 2405-2966,https://bachterapia.wixsite.com/floresdebach,https://maps.google.com/?cid=14413297531813407363,5,2,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 9:00–17:00; domingo: Cerrado,@terapiafloralbachflo,,01124052966,7,,Google Places API,2026-05-29
Púrpura Aromas,Bienestar / Terapias,"Rivadavia 227, U9100 Trelew, Chubut, Argentina",Trelew,Chubut,0280 473-0967,https://purpuraaromas.empretienda.com.ar/,https://maps.google.com/?cid=3989746377022210764,3.8,4,,,@prpuraaromas,,02804730967,5,,Google Places API,2026-05-29
Saiku Oficial,Bienestar / Terapias,"Av. Cabildo 1849 local 24, C1426 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,4843-8346,http://www.saikuoficial.com.ar/,https://maps.google.com/?cid=17002330239481728072,4.4,328,,"lunes: 10:00–13:00, 14:00–18:00; martes: 10:00–13:00, 14:00–18:00; miércoles: 10:00–13:00, 14:00–18:00; jueves: Cerrado; viernes: Cerrado; sábado: 11:00–13:00; domingo: Cerrado",@saikuoficial,,48438346,8,,Google Places API,2026-05-29
Sofi Candles & home,Bienestar / Terapias,"Av. Santamarina 50, B7000 Tandil, Provincia de Buenos Aires, Argentina",Tandil,Provincia de Buenos Aires,0249 402-0764,https://www.instagram.com/soficandles,https://maps.google.com/?cid=15573626181475013979,4.9,42,,"lunes: 10:00–13:00, 16:00–20:00; martes: 10:00–13:00, 17:00–20:00; miércoles: 10:00–13:00, 16:00–20:00; jueves: 10:00–13:00, 16:00–20:00; viernes: 10:00–13:00, 16:00–20:00; sábado: 10:00–13:00; domingo: Cerrado",@soficandleshome,,02494020764,8,,Google Places API,2026-05-29
"Masoterapia, reflexología,masaje deportivo aromaterapia fangoterapia",Bienestar / Terapias,"Av. Antártida Argentina 562, B2741 Salto, Provincia de Buenos Aires, Argentina",Salto,Provincia de Buenos Aires,02474 68-3487,,https://maps.google.com/?cid=1024805006820989947,5,2,,lunes: 8:00–19:00; martes: 8:00–19:00; miércoles: 8:00–19:00; jueves: 8:00–19:00; viernes: Cerrado; sábado: Cerrado; domingo: Cerrado,@masoterapiareflexolo,,02474683487,5,,Google Places API,2026-05-29
Saiku Cosmetológico,Bienestar / Terapias,"Donado 2378 Dto. 3, C1430 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2674-4300,https://saikucosmetologico.com.ar/,https://maps.google.com/?cid=11156673578861000940,4.3,704,,lunes: 11:00–17:00; martes: 11:00–17:00; miércoles: 11:00–17:00; jueves: 11:00–17:00; viernes: 11:00–17:00; sábado: Cerrado; domingo: Cerrado,@saikucosmetolgico,,01126744300,8,,Google Places API,2026-05-29
Instituto Superior de Terapias Alternativas,Bienestar / Terapias,"América 2700, B1753 Villa Luzuriaga, Provincia de Buenos Aires, Argentina",Villa Luzuriaga,Provincia de Buenos Aires,011 2190-5107,https://www.facebook.com/Instituto-Superior-de-terapias-alternativas-1663255767280688/,https://maps.google.com/?cid=5533246118431432483,5,1,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: 9:00–17:00; domingo: Cerrado,@institutosuperiordet,,01121905107,7,,Google Places API,2026-05-29
Alma - Spa Holístico,Bienestar / Terapias,"Pablo Tissera 1324 Local 1, D5881 Merlo, San Luis, Argentina",Merlo,San Luis,02656 41-0239,,https://maps.google.com/?cid=5089538288061703055,5,29,,,@almaspaholstico,,02656410239,6,,Google Places API,2026-05-29
Flores de Bach en caba,Bienestar / Terapias,"Adolfo Alsina 1441, C1088 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2405-2966,https://bachterapia.wixsite.com/floresdebachencaba,https://maps.google.com/?cid=2323879207766409996,,,,lunes: Cerrado; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: Cerrado; domingo: Cerrado,@floresdebachencaba,,01124052966,5,,Google Places API,2026-05-29
Bienestar,Bienestar / Terapias,"Av. Riestra 5745, C1439 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2744-6238,https://www.instagram.com/bienestar.almacen,https://maps.google.com/?cid=8984085228003726840,4,16,,lunes: 9:00–20:00; martes: 9:00–20:00; miércoles: 9:00–20:00; jueves: 9:00–20:00; viernes: 9:00–20:00; sábado: 9:00–20:00; domingo: Cerrado,@bienestar,,01127446238,7,,Google Places API,2026-05-29
Tienda Bienestar,Bienestar / Terapias,"Av. 7 n 1052, B1900 La Plata, Provincia de Buenos Aires, Argentina",La Plata,Provincia de Buenos Aires,0221 647-8203,http://www.tiendabienestarweb.com/,https://maps.google.com/?cid=3707073043492132274,4.6,30,,lunes: 8:00–22:00; martes: 8:00–22:00; miércoles: 8:00–22:00; jueves: 8:00–22:00; viernes: 8:00–22:00; sábado: 8:00–14:30; domingo: Cerrado,@tiendabienestar,,02216478203,8,,Google Places API,2026-05-29
Tienda Bienestar Mdq,Bienestar / Terapias,"Rafael del Riego 1020, B7600 Mar del Plata, Provincia de Buenos Aires, Argentina",Mar del Plata,Provincia de Buenos Aires,0223 623-2669,https://tiendabienestarmdq.mercadoshops.com.ar/,https://maps.google.com/?cid=9093582582483406652,5,3,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Cerrado,@tiendabienestarmdq,,02236232669,7,,Google Places API,2026-05-29
De La Tierra Bienestar -Productos Naturales-,Bienestar / Terapias,"Moreno 795 Oficina 14, C1878 Quilmes, Provincia de Buenos Aires, Argentina",Quilmes,Provincia de Buenos Aires,011 3669-6169,,https://maps.google.com/?cid=10330565686965470636,5,2,,lunes: 9:00–16:00; martes: 9:00–16:00; miércoles: 9:00–16:00; jueves: 9:00–16:00; viernes: 9:00–16:00; sábado: Cerrado; domingo: Cerrado,@delatierrabienestarp,,01136696169,5,,Google Places API,2026-05-29
Bien Bienestar,Bienestar / Terapias,"C1425BYI, Soler 5755, C1425BYI Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4446-7209,,https://maps.google.com/?cid=15472231636734818936,,,,,@bienbienestar,,01144467209,3,,Google Places API,2026-05-29
Estarbien.ar,Bienestar / Terapias,"Av. La Plata 326 PB-A, C1235ABN Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-4475-2510,http://www.estarbien.ar/,https://maps.google.com/?cid=10741717552063079091,5,3,,lunes: Cerrado; martes: 10:00–13:30; miércoles: 10:00–12:00; jueves: 10:00–13:00; viernes: 10:00–18:00; sábado: Cerrado; domingo: Cerrado,@estarbienar,,0111544752510,7,,Google Places API,2026-05-29
Bienestar Santa Rosa,Bienestar / Terapias,"Juan Schmidt 1521, L6300 Santa Rosa, La Pampa, Argentina",Santa Rosa,La Pampa,02954 37-1544,,https://maps.google.com/?cid=6422673756025398306,4,1,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: 9:00–13:00,@bienestarsantarosa,,02954371544,5,,Google Places API,2026-05-29
Bienestar Natural JUST,Bienestar / Terapias,"Vidal 2256, C1428CSJ Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5800-1706,https://www.justargentina.com/VERORYMLAND,https://maps.google.com/?cid=6735888003362369784,,,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Abierto 24 horas,@bienestarnaturaljust,,01158001706,5,,Google Places API,2026-05-29
"Bienestar, Salud y Belleza.",Bienestar / Terapias,"San Nicolás 2546 dto1, C1417 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-5646-0653,https://portal.omnilife.com/registro-cliente?distributor_code=DAR0026101ADS&country_code=ARG&lang=es,https://maps.google.com/?cid=14246164862498798064,,,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Abierto 24 horas,@bienestarsaludybelle,,0111556460653,5,,Google Places API,2026-05-29
Dietetica bienestar(almacén natural),Bienestar / Terapias,"Hipólito Vieytes 924, B1716 Libertad, Provincia de Buenos Aires, Argentina",Libertad,Provincia de Buenos Aires,,,https://maps.google.com/?cid=16500531609212444281,3.5,2,,,@dieteticabienestaral,,,1,,Google Places API,2026-05-29
"𝘽𝙚𝙡𝙡𝙚𝙯𝙖, 𝙎𝙖𝙡𝙪𝙙 𝙮 𝘽𝙞𝙚𝙣𝙚𝙨𝙩𝙖𝙧 𝘿𝙞𝙨𝙩𝙧𝙞𝙗𝙪𝙞𝙙𝙤𝙧𝙖 𝙄𝙣𝙙𝙚𝙥𝙚𝙣𝙙𝙞𝙚𝙣𝙩𝙚",Bienestar / Terapias,"Juan, F. Juan Cetz 2480, B7600 Mar del Plata, Provincia de Buenos Aires, Argentina",Mar del Plata,Provincia de Buenos Aires,0223 604-5006,,https://maps.google.com/?cid=11038268783612674913,5,2,,lunes: 8:30–20:30; martes: 8:30–20:30; miércoles: 8:30–20:30; jueves: 8:30–20:30; viernes: 8:30–20:30; sábado: 10:00–20:30; domingo: Cerrado,,,02236045006,4,,Google Places API,2026-05-29
Belleza con bienestar,Bienestar / Terapias,"Av. Sta. Fe 1500, C1101 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,0291 511-8642,https://belleza-con-bienestar.negocio.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=7260387219709102692,,,,,@bellezaconbienestar,,02915118642,5,,Google Places API,2026-05-29
